Mn_molar_fraction,Fe_molar_fraction,Co_molar_fraction,Cu_molar_fraction,Sn_molar_fraction,Ta_molar_fraction,overpotential_V
0.4,0.3,0.0,0.2,0.0,0.1,0.516884
0.1,0.0,0.4,0.0,0.3,0.2,0.473574
0.0,0.0,0.4,0.3,0.3,0.0,0.489756
0.0,0.3,0.0,0.1,0.2,0.4,0.4727149999999999
0.0,0.2,0.0,0.0,0.5,0.3,0.4392029999999999
0.1,0.3,0.0,0.5,0.1,0.0,0.458742
0.0,0.0,0.0,0.4,0.0,0.6,0.570472
0.6,0.3,0.0,0.0,0.1,0.0,0.44826
0.0,0.0,0.1,0.1,0.2,0.6,0.491328
0.0,0.1,0.8,0.1,0.0,0.0,0.475612
0.4,0.1,0.1,0.0,0.0,0.4,0.614405
0.6,0.0,0.1,0.2,0.1,0.0,0.496594
0.0,0.1,0.2,0.0,0.3,0.4,0.474713
0.0,0.3,0.5,0.0,0.1,0.1,0.477134
0.0,0.0,0.5,0.2,0.1,0.2,0.49775
0.2,0.2,0.5,0.1,0.0,0.0,0.4946279999999999
0.1,0.0,0.2,0.0,0.3,0.4,0.4798989999999999
0.1,0.0,0.3,0.0,0.6,0.0,0.4322609999999999
0.0,0.0,0.3,0.2,0.5,0.0,0.444223
0.0,0.1,0.2,0.4,0.3,0.0,0.429318
0.2,0.2,0.1,0.0,0.5,0.0,0.415004
0.2,0.4,0.1,0.0,0.0,0.3,0.514609
0.6,0.2,0.0,0.0,0.1,0.1,0.442809
0.0,0.0,0.2,0.3,0.4,0.1,0.451872
0.0,0.0,0.3,0.4,0.3,0.0,0.454359
0.3,0.4,0.0,0.2,0.1,0.0,0.444405
0.0,0.8,0.0,0.1,0.1,0.0,0.42325
0.3,0.0,0.1,0.0,0.3,0.3,0.451389
0.2,0.0,0.4,0.0,0.1,0.3,0.504807
0.1,0.4,0.4,0.1,0.0,0.0,0.457722
0.3,0.3,0.3,0.1,0.0,0.0,0.503119
0.0,0.3,0.2,0.0,0.0,0.5,0.533782
0.1,0.0,0.0,0.3,0.6,0.0,0.4775609999999999
0.4,0.1,0.3,0.0,0.2,0.0,0.4211609999999999
0.5,0.0,0.1,0.4,0.0,0.0,0.556309
0.1,0.0,0.1,0.0,0.5,0.3,0.4529649999999999
0.0,0.1,0.0,0.0,0.5,0.4,0.447321
0.0,0.0,0.6,0.1,0.1,0.2,0.485055
0.0,0.3,0.0,0.3,0.4,0.0,0.42462
0.1,0.0,0.0,0.4,0.4,0.1,0.472238
0.0,0.2,0.4,0.1,0.0,0.3,0.538866
0.1,0.2,0.0,0.5,0.0,0.2,0.528162
0.1,0.3,0.5,0.0,0.0,0.1,0.499917
0.4,0.0,0.2,0.0,0.4,0.0,0.427407
0.0,0.1,0.7,0.2,0.0,0.0,0.4751979999999999
0.0,0.0,0.1,0.1,0.5,0.3,0.458818
0.2,0.0,0.6,0.1,0.0,0.1,0.594055
0.2,0.0,0.0,0.1,0.2,0.5,0.4964739999999999
0.3,0.0,0.0,0.6,0.0,0.1,0.576385
0.0,0.0,0.1,0.5,0.0,0.4,0.576866
0.4,0.0,0.0,0.1,0.4,0.1,0.44956
0.2,0.5,0.0,0.1,0.2,0.0,0.417725
0.1,0.3,0.6,0.0,0.0,0.0,0.464733
0.5,0.0,0.0,0.5,0.0,0.0,0.525274
0.0,0.1,0.1,0.0,0.3,0.5,0.4778229999999999
0.1,0.0,0.5,0.0,0.0,0.4,0.638513
0.0,0.0,0.1,0.4,0.3,0.2,0.444985
0.1,0.2,0.6,0.1,0.0,0.0,0.495268
0.2,0.3,0.0,0.1,0.0,0.4,0.538934
0.2,0.1,0.0,0.0,0.7,0.0,0.426142
0.0,0.0,0.0,0.0,0.6,0.4,0.453417
0.6,0.1,0.0,0.1,0.0,0.2,0.5780109999999999
0.2,0.0,0.0,0.7,0.1,0.0,0.507517
0.1,0.7,0.1,0.1,0.0,0.0,0.487422
0.0,0.0,0.0,0.1,0.5,0.4,0.4459
0.0,0.3,0.1,0.1,0.0,0.5,0.5572550000000001
0.5,0.0,0.2,0.3,0.0,0.0,0.586313
0.0,0.4,0.3,0.0,0.1,0.2,0.4709029999999999
0.1,0.4,0.0,0.2,0.0,0.3,0.55324
0.7,0.1,0.0,0.0,0.0,0.2,0.619405
0.6,0.4,0.0,0.0,0.0,0.0,0.51079
0.1,0.1,0.0,0.1,0.0,0.7,0.5749340000000001
0.0,0.3,0.4,0.0,0.1,0.2,0.472326
0.2,0.0,0.0,0.6,0.1,0.1,0.511286
0.1,0.0,0.0,0.7,0.2,0.0,0.496866
0.5,0.2,0.2,0.1,0.0,0.0,0.552794
0.0,0.0,0.1,0.4,0.1,0.4,0.517716
0.0,0.0,0.0,0.7,0.3,0.0,0.44317
0.0,0.5,0.0,0.0,0.2,0.3,0.46611
0.3,0.3,0.0,0.3,0.1,0.0,0.454209
0.1,0.2,0.6,0.0,0.1,0.0,0.412696
0.4,0.2,0.1,0.0,0.3,0.0,0.403989
0.5,0.0,0.0,0.0,0.5,0.0,0.447636
0.4,0.0,0.0,0.1,0.0,0.5,0.615082
0.1,0.1,0.7,0.0,0.1,0.0,0.413499
0.4,0.1,0.0,0.3,0.2,0.0,0.431318
0.5,0.0,0.0,0.0,0.3,0.2,0.427104
0.3,0.0,0.2,0.0,0.3,0.2,0.442671
0.0,0.1,0.0,0.1,0.6,0.2,0.442377
0.0,0.2,0.1,0.4,0.0,0.3,0.523224
0.2,0.5,0.1,0.0,0.2,0.0,0.406552
0.0,0.6,0.1,0.1,0.0,0.2,0.500041
0.0,0.3,0.4,0.0,0.3,0.0,0.4405729999999999
0.1,0.2,0.5,0.2,0.0,0.0,0.457589
0.0,0.1,0.0,0.4,0.2,0.3,0.464027
0.0,0.0,0.5,0.0,0.1,0.4,0.487479
0.0,0.0,0.0,0.5,0.5,0.0,0.436989
0.0,0.1,0.1,0.4,0.0,0.4,0.553754
0.1,0.0,0.1,0.2,0.0,0.6,0.5757869999999999
0.0,0.1,0.7,0.1,0.0,0.1,0.496163
0.0,0.1,0.5,0.0,0.4,0.0,0.415925
0.1,0.0,0.4,0.4,0.1,0.0,0.475971
0.0,0.3,0.0,0.3,0.3,0.1,0.443407
0.6,0.3,0.0,0.1,0.0,0.0,0.513554
0.1,0.2,0.0,0.3,0.0,0.4,0.536371
0.3,0.1,0.0,0.1,0.5,0.0,0.40884
0.1,0.0,0.0,0.3,0.1,0.5,0.484766
0.7,0.0,0.0,0.0,0.1,0.2,0.530972
0.5,0.0,0.1,0.2,0.0,0.2,0.604322
0.2,0.0,0.1,0.4,0.3,0.0,0.460103
0.0,0.2,0.4,0.1,0.3,0.0,0.447151
0.0,0.2,0.0,0.1,0.0,0.7,0.564612
0.3,0.0,0.4,0.0,0.3,0.0,0.4275779999999999
0.1,0.0,0.5,0.0,0.2,0.2,0.4787149999999999
0.0,0.0,0.0,0.1,0.1,0.8,0.513232
0.0,0.7,0.1,0.1,0.1,0.0,0.426426
0.1,0.0,0.0,0.2,0.7,0.0,0.49276
0.8,0.0,0.0,0.0,0.1,0.1,0.579037
0.3,0.4,0.0,0.0,0.0,0.3,0.5295340000000001
0.0,0.1,0.0,0.1,0.2,0.6,0.481276
0.1,0.0,0.2,0.2,0.0,0.5,0.60672
0.5,0.0,0.0,0.1,0.3,0.1,0.455554
0.0,0.1,0.1,0.0,0.6,0.2,0.452385
0.1,0.0,0.3,0.0,0.3,0.3,0.473638
0.4,0.3,0.1,0.0,0.2,0.0,0.398918
0.3,0.0,0.0,0.2,0.5,0.0,0.46069
0.0,0.6,0.3,0.0,0.1,0.0,0.456005
0.4,0.0,0.6,0.0,0.0,0.0,0.5983229999999999
0.0,0.2,0.1,0.7,0.0,0.0,0.449829
0.5,0.1,0.0,0.2,0.2,0.0,0.446754
0.0,0.0,0.4,0.3,0.2,0.1,0.488484
0.0,0.2,0.3,0.4,0.1,0.0,0.438046
0.1,0.0,0.0,0.0,0.8,0.1,0.470524
0.8,0.1,0.0,0.0,0.1,0.0,0.526169
0.2,0.3,0.0,0.1,0.4,0.0,0.405433
0.1,0.0,0.1,0.8,0.0,0.0,0.450822
0.0,0.0,0.6,0.4,0.0,0.0,0.5209699999999999
0.1,0.4,0.0,0.4,0.1,0.0,0.446934
0.1,0.0,0.2,0.0,0.2,0.5,0.500368
0.0,0.3,0.3,0.0,0.2,0.2,0.472992
0.1,0.4,0.0,0.1,0.0,0.4,0.544654
0.0,0.3,0.6,0.0,0.1,0.0,0.43918
0.2,0.1,0.4,0.3,0.0,0.0,0.511613
0.2,0.2,0.0,0.1,0.0,0.5,0.548519
0.0,0.2,0.2,0.1,0.0,0.5,0.55407
0.0,0.0,0.0,0.5,0.4,0.1,0.454475
0.5,0.0,0.2,0.1,0.0,0.2,0.623021
0.2,0.0,0.1,0.5,0.0,0.2,0.5603640000000001
0.2,0.3,0.0,0.5,0.0,0.0,0.474322
0.0,0.1,0.3,0.1,0.5,0.0,0.43056
0.3,0.2,0.0,0.2,0.0,0.3,0.524601
0.6,0.0,0.0,0.0,0.3,0.1,0.439231
0.2,0.4,0.0,0.0,0.1,0.3,0.433105
0.4,0.0,0.1,0.0,0.2,0.3,0.469285
0.5,0.0,0.1,0.0,0.4,0.0,0.425881
0.2,0.0,0.0,0.2,0.1,0.5,0.483729
0.0,0.2,0.1,0.1,0.0,0.6,0.54167
0.1,0.2,0.0,0.0,0.1,0.6,0.452455
0.0,0.2,0.1,0.0,0.2,0.5,0.473426
0.2,0.2,0.3,0.0,0.0,0.3,0.545995
0.0,0.0,0.3,0.3,0.1,0.3,0.493429
0.3,0.0,0.1,0.5,0.0,0.1,0.564697
0.0,0.3,0.2,0.3,0.0,0.2,0.476638
0.4,0.0,0.1,0.0,0.1,0.4,0.524728
0.0,0.0,0.1,0.3,0.0,0.6,0.585983
0.1,0.0,0.0,0.8,0.0,0.1,0.476833
0.2,0.0,0.1,0.5,0.2,0.0,0.468897
0.0,0.2,0.5,0.0,0.0,0.3,0.5233899999999999
0.5,0.4,0.1,0.0,0.0,0.0,0.4863119999999999
0.1,0.1,0.6,0.2,0.0,0.0,0.476919
0.0,0.4,0.0,0.1,0.4,0.1,0.446777
0.1,0.2,0.3,0.4,0.0,0.0,0.4884529999999999
0.3,0.0,0.1,0.0,0.0,0.6,0.6494770000000001
0.2,0.4,0.3,0.0,0.0,0.1,0.513884
0.0,0.1,0.0,0.4,0.1,0.4,0.487162
0.1,0.0,0.0,0.1,0.1,0.7,0.508872
0.5,0.1,0.1,0.0,0.3,0.0,0.405941
0.0,0.3,0.6,0.1,0.0,0.0,0.449643
0.0,0.2,0.1,0.0,0.1,0.6,0.513043
0.1,0.3,0.0,0.1,0.0,0.5,0.5487380000000001
0.5,0.1,0.2,0.0,0.0,0.2,0.636796
0.4,0.0,0.0,0.2,0.0,0.4,0.627402
0.0,0.6,0.2,0.1,0.0,0.1,0.493443
0.0,0.0,0.3,0.4,0.2,0.1,0.465877
0.0,0.1,0.2,0.2,0.5,0.0,0.446155
0.0,0.4,0.1,0.0,0.0,0.5,0.54675
0.3,0.2,0.4,0.0,0.0,0.1,0.564455
0.3,0.0,0.0,0.3,0.3,0.1,0.450033
0.0,0.0,0.0,0.0,0.5,0.5,0.453113
0.0,0.4,0.0,0.4,0.2,0.0,0.4256819999999999
0.2,0.5,0.3,0.0,0.0,0.0,0.50321
0.0,0.1,0.1,0.0,0.7,0.1,0.425459
0.0,0.5,0.2,0.0,0.0,0.3,0.520868
0.2,0.1,0.6,0.0,0.1,0.0,0.4185069999999999
0.1,0.7,0.2,0.0,0.0,0.0,0.480238
0.3,0.3,0.4,0.0,0.0,0.0,0.543201
0.0,0.0,0.5,0.2,0.0,0.3,0.6049
0.0,0.5,0.0,0.2,0.3,0.0,0.4146289999999999
0.3,0.2,0.3,0.2,0.0,0.0,0.539192
0.3,0.1,0.3,0.0,0.0,0.3,0.625855
0.0,0.6,0.1,0.0,0.0,0.3,0.5239
0.1,0.1,0.0,0.0,0.0,0.8,0.599169
0.2,0.3,0.0,0.0,0.2,0.3,0.416703
0.1,0.5,0.0,0.0,0.1,0.3,0.453533
0.0,0.1,0.0,0.6,0.0,0.3,0.54003
0.0,0.3,0.5,0.1,0.0,0.1,0.482753
0.2,0.0,0.0,0.2,0.5,0.1,0.4372479999999999
0.2,0.0,0.4,0.1,0.0,0.3,0.61266
0.3,0.0,0.7,0.0,0.0,0.0,0.4714859999999999
0.3,0.0,0.0,0.1,0.1,0.5,0.489012
0.2,0.4,0.0,0.4,0.0,0.0,0.480681
0.2,0.1,0.0,0.0,0.4,0.3,0.41936
0.1,0.5,0.1,0.3,0.0,0.0,0.478533
0.3,0.0,0.2,0.5,0.0,0.0,0.5352640000000001
0.0,0.5,0.1,0.0,0.4,0.0,0.4585609999999999
0.3,0.0,0.3,0.4,0.0,0.0,0.541326
0.1,0.0,0.0,0.2,0.0,0.7,0.574908
0.6,0.0,0.1,0.0,0.3,0.0,0.4298229999999999
0.2,0.0,0.0,0.4,0.1,0.3,0.498859
0.0,0.0,0.0,0.3,0.4,0.3,0.441888
0.0,0.3,0.1,0.0,0.3,0.3,0.453896
0.3,0.3,0.0,0.0,0.0,0.4,0.529408
0.1,0.0,0.0,0.1,0.2,0.6,0.4547229999999999
0.0,0.1,0.0,0.4,0.4,0.1,0.449055
0.4,0.0,0.0,0.3,0.0,0.3,0.587279
0.1,0.8,0.0,0.0,0.0,0.1,0.4840399999999999
0.2,0.0,0.0,0.3,0.1,0.4,0.485811
0.4,0.0,0.5,0.1,0.0,0.0,0.616007
0.6,0.1,0.2,0.0,0.0,0.1,0.6213380000000001
0.4,0.4,0.0,0.1,0.1,0.0,0.448751
0.3,0.2,0.0,0.5,0.0,0.0,0.499299
0.2,0.0,0.0,0.5,0.1,0.2,0.493427
0.6,0.0,0.0,0.4,0.0,0.0,0.545538
0.0,0.5,0.0,0.0,0.4,0.1,0.456034
0.1,0.0,0.0,0.0,0.0,0.9,0.608472
0.2,0.2,0.5,0.0,0.1,0.0,0.39619
0.0,0.0,0.2,0.2,0.3,0.3,0.448346
0.0,0.0,0.5,0.3,0.1,0.1,0.4936359999999999
0.0,0.0,0.0,0.4,0.6,0.0,0.449593
0.0,0.3,0.0,0.1,0.1,0.5,0.497292
0.4,0.0,0.1,0.3,0.2,0.0,0.4440189999999999
0.1,0.1,0.0,0.0,0.4,0.4,0.42586
0.0,0.1,0.3,0.4,0.0,0.2,0.543197
0.3,0.1,0.4,0.2,0.0,0.0,0.542082
0.0,0.1,0.6,0.0,0.3,0.0,0.415861
0.2,0.4,0.0,0.0,0.3,0.1,0.419279
0.0,0.5,0.2,0.0,0.2,0.1,0.4624609999999999
0.0,0.0,0.4,0.1,0.5,0.0,0.457275
0.2,0.0,0.5,0.0,0.3,0.0,0.4315
0.1,0.2,0.4,0.0,0.3,0.0,0.42444
0.0,0.0,0.1,0.6,0.0,0.3,0.554198
0.1,0.1,0.0,0.0,0.7,0.1,0.439907
0.1,0.0,0.3,0.1,0.0,0.5,0.623425
0.2,0.1,0.4,0.0,0.0,0.3,0.607923
0.0,0.0,0.2,0.6,0.1,0.1,0.437987
0.1,0.6,0.0,0.0,0.0,0.3,0.519652
0.1,0.0,0.5,0.1,0.3,0.0,0.463954
0.0,0.0,0.4,0.1,0.0,0.5,0.62331
0.0,0.5,0.1,0.1,0.0,0.3,0.529908
0.3,0.0,0.2,0.2,0.0,0.3,0.61826
0.0,0.0,0.1,0.8,0.0,0.1,0.452326
0.2,0.0,0.0,0.1,0.5,0.2,0.446505
0.0,0.0,0.3,0.5,0.1,0.1,0.4580369999999999
0.1,0.4,0.2,0.0,0.3,0.0,0.4223479999999999
0.2,0.1,0.2,0.0,0.5,0.0,0.406523
0.1,0.1,0.0,0.3,0.5,0.0,0.445359
0.1,0.3,0.0,0.0,0.3,0.3,0.4189
0.3,0.2,0.2,0.0,0.3,0.0,0.403077
0.1,0.3,0.2,0.4,0.0,0.0,0.472777
0.0,0.0,0.5,0.1,0.4,0.0,0.4513979999999999
0.4,0.2,0.4,0.0,0.0,0.0,0.505189
0.0,0.0,0.0,0.4,0.2,0.4,0.469132
0.0,0.2,0.0,0.7,0.0,0.1,0.4992529999999999
0.9,0.0,0.0,0.1,0.0,0.0,0.5872470000000001
0.0,0.0,0.1,0.2,0.2,0.5,0.478881
0.0,0.0,0.3,0.3,0.0,0.4,0.5680270000000001
0.2,0.0,0.1,0.6,0.1,0.0,0.4852939999999999
0.1,0.0,0.1,0.5,0.0,0.3,0.553702
0.0,0.1,0.5,0.0,0.2,0.2,0.475652
0.0,0.0,0.1,0.0,0.0,0.9,0.626553
0.0,0.0,0.1,0.2,0.0,0.7,0.5838220000000001
0.2,0.4,0.1,0.0,0.3,0.0,0.412703
0.1,0.7,0.0,0.0,0.2,0.0,0.410287
0.0,0.3,0.2,0.1,0.4,0.0,0.446744
0.5,0.3,0.0,0.2,0.0,0.0,0.50568
0.0,0.1,0.2,0.5,0.2,0.0,0.417271
0.3,0.2,0.0,0.0,0.0,0.5,0.54179
0.3,0.0,0.0,0.3,0.2,0.2,0.4621729999999999
0.2,0.4,0.3,0.0,0.1,0.0,0.406489
0.0,0.0,0.3,0.0,0.7,0.0,0.422411
0.1,0.0,0.2,0.5,0.2,0.0,0.429655
0.3,0.0,0.0,0.2,0.1,0.4,0.4884979999999999
0.2,0.3,0.3,0.0,0.0,0.2,0.5262760000000001
0.3,0.0,0.0,0.0,0.5,0.2,0.4357899999999999
0.2,0.3,0.0,0.3,0.2,0.0,0.421247
0.1,0.2,0.0,0.6,0.1,0.0,0.458089
0.1,0.1,0.4,0.0,0.4,0.0,0.416522
0.1,0.1,0.6,0.0,0.0,0.2,0.572764
0.3,0.5,0.2,0.0,0.0,0.0,0.482887
0.4,0.0,0.3,0.0,0.1,0.2,0.5057149999999999
0.5,0.1,0.0,0.2,0.0,0.2,0.559923
0.0,0.1,0.1,0.5,0.3,0.0,0.400358
0.0,0.1,0.0,0.2,0.0,0.7,0.5622590000000001
0.1,0.0,0.0,0.0,0.1,0.8,0.5101319999999999
0.1,0.3,0.2,0.0,0.4,0.0,0.418724
0.0,0.2,0.1,0.5,0.2,0.0,0.423729
0.1,0.2,0.0,0.1,0.6,0.0,0.4253119999999999
0.4,0.0,0.1,0.0,0.3,0.2,0.4526689999999999
0.2,0.0,0.1,0.7,0.0,0.0,0.520624
0.0,0.0,0.3,0.1,0.4,0.2,0.47848
0.1,0.0,0.1,0.3,0.0,0.5,0.5897399999999999
0.3,0.0,0.1,0.1,0.5,0.0,0.417155
0.2,0.0,0.2,0.0,0.3,0.3,0.467022
0.0,0.3,0.3,0.1,0.3,0.0,0.447158
0.1,0.2,0.0,0.0,0.3,0.4,0.439379
0.0,0.1,0.3,0.0,0.2,0.4,0.4814279999999999
0.5,0.0,0.1,0.3,0.1,0.0,0.489272
0.0,0.1,0.4,0.0,0.4,0.1,0.451314
0.2,0.2,0.1,0.0,0.0,0.5,0.571654
0.1,0.0,0.4,0.2,0.3,0.0,0.463047
0.0,0.3,0.3,0.4,0.0,0.0,0.457637
0.0,0.7,0.0,0.0,0.1,0.2,0.468025
0.2,0.0,0.3,0.0,0.4,0.1,0.455152
0.0,0.0,0.2,0.5,0.1,0.2,0.4893619999999999
0.1,0.6,0.0,0.2,0.1,0.0,0.435878
0.0,0.4,0.3,0.3,0.0,0.0,0.4595189999999999
0.4,0.2,0.1,0.0,0.0,0.3,0.569484
0.1,0.0,0.0,0.6,0.3,0.0,0.479301
0.5,0.1,0.0,0.0,0.2,0.2,0.441502
0.2,0.0,0.2,0.0,0.1,0.5,0.528788
0.4,0.0,0.2,0.0,0.3,0.1,0.44808
0.7,0.0,0.1,0.0,0.1,0.1,0.519021
0.2,0.0,0.0,0.5,0.2,0.1,0.4739069999999999
0.0,0.4,0.0,0.1,0.3,0.2,0.440871
0.5,0.0,0.2,0.2,0.0,0.1,0.594687
0.0,0.5,0.4,0.0,0.1,0.0,0.4399439999999999
0.3,0.1,0.2,0.4,0.0,0.0,0.515624
0.1,0.2,0.1,0.0,0.0,0.6,0.551611
0.3,0.0,0.0,0.2,0.3,0.2,0.4532609999999999
0.1,0.0,0.3,0.5,0.0,0.1,0.514717
0.1,0.5,0.1,0.0,0.3,0.0,0.425425
0.0,0.5,0.4,0.1,0.0,0.0,0.4308369999999999
0.2,0.0,0.0,0.1,0.0,0.7,0.600585
0.0,0.4,0.6,0.0,0.0,0.0,0.437429
0.1,0.0,0.0,0.2,0.3,0.4,0.460752
0.0,0.4,0.0,0.0,0.0,0.6,0.5287729999999999
0.0,0.4,0.1,0.0,0.1,0.4,0.4832689999999999
0.3,0.2,0.4,0.0,0.1,0.0,0.413471
0.2,0.0,0.0,0.3,0.4,0.1,0.443627
0.0,0.2,0.3,0.3,0.2,0.0,0.432212
0.0,0.2,0.2,0.5,0.1,0.0,0.426777
0.3,0.1,0.1,0.5,0.0,0.0,0.513629
0.2,0.2,0.5,0.0,0.0,0.1,0.531412
0.3,0.5,0.0,0.0,0.0,0.2,0.508163
0.4,0.3,0.0,0.0,0.1,0.2,0.440029
0.4,0.0,0.3,0.0,0.0,0.3,0.605498
0.1,0.4,0.0,0.0,0.3,0.2,0.416297
0.7,0.0,0.2,0.1,0.0,0.0,0.591916
0.0,0.0,0.1,0.4,0.4,0.1,0.440801
0.2,0.1,0.0,0.5,0.0,0.2,0.532678
0.4,0.4,0.1,0.0,0.0,0.1,0.5131760000000001
0.1,0.4,0.5,0.0,0.0,0.0,0.46103
0.4,0.0,0.3,0.2,0.1,0.0,0.464113
0.1,0.0,0.7,0.1,0.0,0.1,0.545987
0.1,0.0,0.0,0.9,0.0,0.0,0.5052760000000001
0.0,0.0,0.5,0.0,0.3,0.2,0.474242
0.0,0.2,0.1,0.0,0.6,0.1,0.433817
0.3,0.0,0.0,0.4,0.3,0.0,0.462449
0.2,0.0,0.0,0.3,0.2,0.3,0.475562
0.3,0.4,0.1,0.2,0.0,0.0,0.484855
0.0,0.3,0.0,0.0,0.3,0.4,0.456135
0.0,0.6,0.0,0.1,0.2,0.1,0.425649
0.4,0.0,0.0,0.1,0.1,0.4,0.5055350000000001
0.0,0.1,0.0,0.2,0.1,0.6,0.486222
0.1,0.2,0.0,0.3,0.4,0.0,0.418498
0.0,0.2,0.3,0.1,0.0,0.4,0.555212
0.4,0.0,0.0,0.5,0.0,0.1,0.582298
0.1,0.0,0.0,0.2,0.5,0.2,0.439143
0.2,0.3,0.1,0.0,0.0,0.4,0.53461
0.0,0.0,0.1,0.9,0.0,0.0,0.387163
0.5,0.1,0.3,0.1,0.0,0.0,0.569656
0.0,0.4,0.1,0.3,0.0,0.2,0.526697
0.2,0.3,0.0,0.0,0.0,0.5,0.5446880000000001
0.1,0.3,0.5,0.0,0.1,0.0,0.420085
0.2,0.0,0.5,0.1,0.2,0.0,0.4406199999999999
0.3,0.4,0.2,0.0,0.1,0.0,0.412637
0.0,0.0,0.2,0.4,0.4,0.0,0.448611
0.0,0.3,0.1,0.2,0.0,0.4,0.55565
0.1,0.0,0.4,0.4,0.0,0.1,0.561661
0.0,0.6,0.0,0.1,0.1,0.2,0.462922
0.3,0.1,0.2,0.0,0.4,0.0,0.405016
0.3,0.0,0.3,0.0,0.3,0.1,0.4523189999999999
0.4,0.0,0.0,0.4,0.2,0.0,0.476872
0.4,0.3,0.0,0.0,0.3,0.0,0.397956
0.0,0.8,0.1,0.1,0.0,0.0,0.455017
0.0,0.3,0.1,0.0,0.1,0.5,0.498651
0.1,0.1,0.3,0.5,0.0,0.0,0.478984
0.0,0.2,0.2,0.1,0.5,0.0,0.433119
0.2,0.0,0.0,0.0,0.3,0.5,0.4478319999999999
0.0,0.1,0.3,0.0,0.1,0.5,0.500848
0.0,0.4,0.0,0.5,0.1,0.0,0.42686
0.6,0.1,0.3,0.0,0.0,0.0,0.566384
0.1,0.1,0.5,0.3,0.0,0.0,0.479384
0.0,0.0,0.1,0.0,0.3,0.6,0.46357
0.0,0.7,0.0,0.1,0.2,0.0,0.4148409999999999
0.6,0.2,0.1,0.1,0.0,0.0,0.525048
0.0,0.0,0.3,0.0,0.3,0.4,0.465022
0.6,0.0,0.4,0.0,0.0,0.0,0.572489
0.1,0.0,0.2,0.6,0.1,0.0,0.435772
0.1,0.1,0.0,0.1,0.7,0.0,0.440337
0.0,0.0,0.3,0.4,0.1,0.2,0.480926
0.5,0.1,0.2,0.0,0.2,0.0,0.4288939999999999
0.6,0.0,0.3,0.0,0.1,0.0,0.469763
0.0,0.7,0.2,0.1,0.0,0.0,0.4430149999999999
0.1,0.1,0.8,0.0,0.0,0.0,0.457767
0.2,0.4,0.0,0.3,0.0,0.1,0.498427
0.5,0.2,0.0,0.2,0.0,0.1,0.521081
0.3,0.1,0.0,0.3,0.3,0.0,0.4168439999999999
0.1,0.0,0.1,0.6,0.0,0.2,0.5460699999999999
0.0,0.0,0.4,0.1,0.1,0.4,0.496488
0.1,0.0,0.5,0.0,0.1,0.3,0.498772
0.1,0.0,0.0,0.3,0.2,0.4,0.476116
0.3,0.0,0.2,0.1,0.4,0.0,0.415159
0.1,0.1,0.0,0.7,0.0,0.1,0.522546
0.4,0.1,0.4,0.1,0.0,0.0,0.550513
0.2,0.1,0.3,0.0,0.4,0.0,0.405238
0.1,0.0,0.6,0.0,0.3,0.0,0.440378
0.1,0.0,0.1,0.3,0.5,0.0,0.445168
0.3,0.1,0.0,0.2,0.4,0.0,0.414622
0.3,0.6,0.1,0.0,0.0,0.0,0.4748
0.2,0.4,0.0,0.1,0.3,0.0,0.399212
0.1,0.0,0.0,0.2,0.4,0.3,0.439616
0.0,0.4,0.1,0.2,0.3,0.0,0.420156
0.4,0.0,0.3,0.2,0.0,0.1,0.5814819999999999
0.1,0.3,0.0,0.1,0.5,0.0,0.4217479999999999
0.0,0.2,0.2,0.0,0.1,0.5,0.5041979999999999
0.1,0.5,0.0,0.1,0.0,0.3,0.5181319999999999
0.1,0.3,0.0,0.0,0.6,0.0,0.4160439999999999
0.5,0.3,0.0,0.0,0.0,0.2,0.54243
0.5,0.0,0.2,0.0,0.2,0.1,0.476729
0.0,0.0,0.8,0.1,0.0,0.1,0.540872
0.0,0.0,0.9,0.1,0.0,0.0,0.538639
0.4,0.0,0.0,0.1,0.5,0.0,0.4408149999999999
0.6,0.0,0.0,0.2,0.1,0.1,0.509286
0.0,0.3,0.5,0.0,0.2,0.0,0.449025
0.4,0.0,0.1,0.1,0.0,0.4,0.653257
0.1,0.6,0.2,0.0,0.1,0.0,0.411967
0.0,0.1,0.1,0.1,0.7,0.0,0.421626
0.0,0.5,0.1,0.3,0.1,0.0,0.4298
0.0,0.7,0.1,0.0,0.1,0.1,0.44886
0.3,0.3,0.1,0.3,0.0,0.0,0.5079199999999999
0.0,0.1,0.0,0.0,0.0,0.9,0.5987819999999999
0.2,0.1,0.1,0.0,0.6,0.0,0.411351
0.0,0.5,0.0,0.1,0.4,0.0,0.444201
0.6,0.1,0.2,0.0,0.1,0.0,0.468029
0.1,0.0,0.4,0.2,0.0,0.3,0.630215
0.0,0.0,0.2,0.0,0.4,0.4,0.464771
0.1,0.0,0.1,0.0,0.0,0.8,0.6165689999999999
0.1,0.0,0.0,0.4,0.2,0.3,0.4650689999999999
0.2,0.3,0.0,0.0,0.5,0.0,0.402828
0.2,0.0,0.0,0.2,0.3,0.3,0.4590359999999999
0.0,0.0,0.4,0.0,0.1,0.5,0.50342
0.3,0.0,0.1,0.3,0.0,0.3,0.5740460000000001
0.0,0.0,0.0,0.9,0.0,0.1,0.512182
0.1,0.3,0.3,0.0,0.0,0.3,0.525737
0.0,0.0,0.2,0.3,0.5,0.0,0.434451
0.1,0.2,0.0,0.0,0.0,0.7,0.540705
